CustomerID,SalesOrderNumber,SalesAmount,OrderDate,,,,,,,,,,,,,
15035,SO50050,2071.4196,10/13/2012,,,,,,,,,,,,,
25430,SO61084,2419.06,6/28/2013,,,,,,,,,,,,,
19459,SO52733,2478.34,2/14/2013,,,,,,,,,,,,,
24261,SO61987,71.58,7/12/2013,,,,,,,,,,,,,
12346,SO66637,2438.06,9/18/2013,,,,,,,,,,,,,
16114,SO68598,2319.99,10/17/2013,,,,,,,,,,,,,
17865,SO71767,1789.97,11/28/2013,,,,,,,,,,,,,
12826,SO50534,2071.4196,11/17/2012,,,,,,,,,,,,,
24944,SO55345,125.57,3/30/2013,,,,,,,,,,,,,
21121,SO56306,21.49,4/16/2013,,,,,,,,,,,,,
23814,SO66104,29.99,9/10/2013,,,,,,,,,,,,,
28741,SO73176,1169.46,12/15/2013,,,,,,,,,,,,,
21462,SO73356,49.97,12/18/2013,,,,,,,,,,,,,
28751,SO48603,2071.4196,6/17/2012,,,,,,,,,,,,,
21098,SO63462,69.46,8/2/2013,,,,,,,,,,,,,
11641,SO64499,37.29,8/18/2013,,,,,,,,,,,,,
23694,SO61289,69.97,6/30/2013,,,,,,,,,,,,,
19041,SO68100,2389.98,10/10/2013,,,,,,,,,,,,,
13554,SO50909,2071.4196,12/11/2012,,,,,,,,,,,,,
18345,SO69265,29.99,10/27/2013,,,,,,,,,,,,,
27177,SO72227,28.48,12/3/2013,,,,,,,,,,,,,
15926,SO47462,2181.5625,3/1/2012,,,,,,,,,,,,,
15379,SO48176,782.99,5/14/2012,,,,,,,,,,,,,
26870,SO59575,548.98,6/5/2013,,,,,,,,,,,,,
14056,SO62090,24.99,7/14/2013,,,,,,,,,,,,,
13094,SO74531,56.97,1/9/2014,,,,,,,,,,,,,
28390,SO43813,3374.99,1/24/2011,,,,,,,,,,,,,
15590,SO50612,2049.0982,11/24/2012,,,,,,,,,,,,,
15734,SO51059,2071.4196,12/25/2012,,,,,,,,,,,,,
13206,SO65583,7.28,9/2/2013,,,,,,,,,,,,,
18141,SO67156,2370.96,9/27/2013,,,,,,,,,,,,,
20487,SO57267,9.99,5/1/2013,,,,,,,,,,,,,
12082,SO46253,3578.27,11/17/2011,,,,,,,,,,,,,
11992,SO62078,2329.98,7/13/2013,,,,,,,,,,,,,
13505,SO63040,58.96,7/29/2013,,,,,,,,,,,,,
28973,SO69326,24.99,10/28/2013,,,,,,,,,,,,,
14051,SO64107,2319.99,8/12/2013,,,,,,,,,,,,,
21637,SO70740,1155.48,11/13/2013,,,,,,,,,,,,,
22946,SO48607,2181.5625,6/17/2012,,,,,,,,,,,,,
26748,SO53061,574.98,2/20/2013,,,,,,,,,,,,,
17997,SO56408,69.97,4/18/2013,,,,,,,,,,,,,
14377,SO59626,2319.99,6/6/2013,,,,,,,,,,,,,
20025,SO70480,94.48,11/10/2013,,,,,,,,,,,,,
24553,SO73749,3.99,12/23/2013,,,,,,,,,,,,,
12397,SO49403,2049.0982,8/23/2012,,,,,,,,,,,,,
16119,SO52435,13.98,2/8/2013,,,,,,,,,,,,,
26861,SO52255,36.27,2/4/2013,,,,,,,,,,,,,
27924,SO55188,2525.94,3/29/2013,,,,,,,,,,,,,
27700,SO57799,39.98,5/11/2013,,,,,,,,,,,,,
21906,SO64634,14.98,8/20/2013,,,,,,,,,,,,,
21572,SO69005,2478.34,10/23/2013,,,,,,,,,,,,,
26276,SO71078,1312.82,11/18/2013,,,,,,,,,,,,,
26946,SO59456,1214.85,6/4/2013,,,,,,,,,,,,,
17578,SO59779,7.28,6/9/2013,,,,,,,,,,,,,
19514,SO62658,78.96,7/23/2013,,,,,,,,,,,,,
11153,SO55215,42.28,3/29/2013,,,,,,,,,,,,,
20081,SO68426,58.98,10/15/2013,,,,,,,,,,,,,
17774,SO74744,27.28,1/16/2014,,,,,,,,,,,,,
28221,SO44404,3578.27,4/15/2011,,,,,,,,,,,,,
11632,SO54389,27.28,3/14/2013,,,,,,,,,,,,,
11312,SO58143,2.29,5/17/2013,,,,,,,,,,,,,
14816,SO72677,63.97,12/9/2013,,,,,,,,,,,,,
11008,SO43826,3374.99,1/25/2011,,,,,,,,,,,,,
13574,SO52001,39.98,1/30/2013,,,,,,,,,,,,,
17761,SO58357,1759.97,5/21/2013,,,,,,,,,,,,,
17464,SO60695,1784.96,6/22/2013,,,,,,,,,,,,,
27932,SO63916,123.48,8/9/2013,,,,,,,,,,,,,
23868,SO69011,1251.12,10/23/2013,,,,,,,,,,,,,
28024,SO74760,194.72,1/17/2014,,,,,,,,,,,,,
19549,SO54653,1183.47,3/18/2013,,,,,,,,,,,,,
13380,SO71060,2376.96,11/18/2013,,,,,,,,,,,,,
11058,SO44180,3399.99,3/9/2011,,,,,,,,,,,,,
23101,SO48596,2181.5625,6/16/2012,,,,,,,,,,,,,
12799,SO60670,39.98,6/22/2013,,,,,,,,,,,,,
19664,SO73673,78.98,12/22/2013,,,,,,,,,,,,,
16804,SO51466,1728.27,1/15/2013,,,,,,,,,,,,,
11617,SO55855,2357.28,4/7/2013,,,,,,,,,,,,,
14020,SO63801,2322.28,8/7/2013,,,,,,,,,,,,,
16341,SO66516,31.28,9/17/2013,,,,,,,,,,,,,
27811,SO62529,1155.48,7/20/2013,,,,,,,,,,,,,
18307,SO52407,2443.35,2/7/2013,,,,,,,,,,,,,
12282,SO54359,742.35,3/13/2013,,,,,,,,,,,,,
13436,SO59454,2316.97,6/4/2013,,,,,,,,,,,,,
17181,SO62136,2433.04,7/14/2013,,,,,,,,,,,,,
12755,SO63533,2420.45,8/3/2013,,,,,,,,,,,,,
15612,SO57658,4.99,5/8/2013,,,,,,,,,,,,,
26797,SO70510,1174.48,11/10/2013,,,,,,,,,,,,,
26147,SO73647,78.98,12/22/2013,,,,,,,,,,,,,
16502,SO74606,39.98,1/12/2014,,,,,,,,,,,,,
17742,SO55395,1754.98,3/31/2013,,,,,,,,,,,,,
13344,SO57347,80.96,5/2/2013,,,,,,,,,,,,,
18817,SO73836,2357.28,12/24/2013,,,,,,,,,,,,,
27883,SO56638,778.62,4/22/2013,,,,,,,,,,,,,
28854,SO57678,777.34,5/8/2013,,,,,,,,,,,,,
12180,SO61519,2351.96,7/4/2013,,,,,,,,,,,,,
11330,SO65689,58.47,9/4/2013,,,,,,,,,,,,,
24101,SO61967,1170.48,7/11/2013,,,,,,,,,,,,,
13585,SO62468,2419.06,7/19/2013,,,,,,,,,,,,,
15761,SO67664,23.97,10/3/2013,,,,,,,,,,,,,
16748,SO72608,58.98,12/8/2013,,,,,,,,,,,,,
20961,SO73750,3.99,12/23/2013,,,,,,,,,,,,,
27071,SO47498,782.99,3/7/2012,,,,,,,,,,,,,
15949,SO51032,782.99,12/23/2012,,,,,,,,,,,,,
12168,SO53351,7.95,2/26/2013,,,,,,,,,,,,,
18541,SO55523,69.99,4/2/2013,,,,,,,,,,,,,
25562,SO69225,539.99,10/26/2013,,,,,,,,,,,,,
23301,SO73205,56.96,12/16/2013,,,,,,,,,,,,,
13518,SO48611,2049.0982,6/17/2012,,,,,,,,,,,,,
13059,SO51209,646.45,12/30/2012,,,,,,,,,,,,,
14999,SO74437,15.23,1/6/2014,,,,,,,,,,,,,
17028,SO58329,1763.97,5/20/2013,,,,,,,,,,,,,
23914,SO65768,6.28,9/5/2013,,,,,,,,,,,,,
16178,SO56439,38.88,4/19/2013,,,,,,,,,,,,,
13936,SO58515,35,5/23/2013,,,,,,,,,,,,,
13657,SO59624,2375.95,6/6/2013,,,,,,,,,,,,,
12008,SO74854,24.49,1/20/2014,,,,,,,,,,,,,
11000,SO43793,3399.99,1/19/2011,,,,,,,,,,,,,
19403,SO52016,1155.48,1/30/2013,,,,,,,,,,,,,
11869,SO61895,37.29,7/10/2013,,,,,,,,,,,,,
12147,SO65650,49.97,9/3/2013,,,,,,,,,,,,,
28730,SO52197,23.78,2/3/2013,,,,,,,,,,,,,
13831,SO53948,35,3/6/2013,,,,,,,,,,,,,
28729,SO55865,2452.04,4/7/2013,,,,,,,,,,,,,
26322,SO47608,2071.4196,3/22/2012,,,,,,,,,,,,,
11566,SO54010,21.49,3/7/2013,,,,,,,,,,,,,
21697,SO68837,14.98,10/21/2013,,,,,,,,,,,,,
11878,SO72001,7.95,11/30/2013,,,,,,,,,,,,,
17673,SO74602,4.99,1/12/2014,,,,,,,,,,,,,
21165,SO46925,2181.5625,1/28/2012,,,,,,,,,,,,,
27498,SO50812,782.99,12/2/2012,,,,,,,,,,,,,
14965,SO62639,572.26,7/23/2013,,,,,,,,,,,,,
17833,SO68549,2304.98,10/17/2013,,,,,,,,,,,,,
14039,SO64599,2339.97,8/19/2013,,,,,,,,,,,,,
15884,SO57612,39.98,5/7/2013,,,,,,,,,,,,,
23511,SO60436,1264.84,6/18/2013,,,,,,,,,,,,,
14534,SO70053,36.96,11/4/2013,,,,,,,,,,,,,
16712,SO43947,3578.27,2/3/2011,,,,,,,,,,,,,
19390,SO63461,4.99,8/2/2013,,,,,,,,,,,,,
21560,SO66418,2520.83,9/15/2013,,,,,,,,,,,,,
14878,SO56563,125.46,4/21/2013,,,,,,,,,,,,,
22294,SO60693,650.45,6/22/2013,,,,,,,,,,,,,
24329,SO73571,603.49,12/20/2013,,,,,,,,,,,,,
17820,SO56410,3.99,4/18/2013,,,,,,,,,,,,,
14275,SO67133,2357.93,9/26/2013,,,,,,,,,,,,,
18995,SO69044,119.98,10/24/2013,,,,,,,,,,,,,
18280,SO73646,34.98,12/22/2013,,,,,,,,,,,,,
25951,SO44895,3374.99,6/12/2011,,,,,,,,,,,,,
12732,SO64759,14.98,8/22/2013,,,,,,,,,,,,,
13542,SO72196,2364.97,12/3/2013,,,,,,,,,,,,,
11437,SO73454,53.99,12/19/2013,,,,,,,,,,,,,
27528,SO66103,88.97,9/10/2013,,,,,,,,,,,,,
18503,SO75013,123.98,1/25/2014,,,,,,,,,,,,,
22976,SO45490,3578.27,8/24/2011,,,,,,,,,,,,,
23397,SO60300,1249.84,6/16/2013,,,,,,,,,,,,,
16810,SO63931,2322.28,8/9/2013,,,,,,,,,,,,,
23706,SO69785,539.99,10/31/2013,,,,,,,,,,,,,
11056,SO59194,2419.06,5/31/2013,,,,,,,,,,,,,
19497,SO64411,28.98,8/17/2013,,,,,,,,,,,,,
28529,SO47323,2049.0982,2/26/2012,,,,,,,,,,,,,
25675,SO52839,548.98,2/15/2013,,,,,,,,,,,,,
15239,SO62397,63.97,7/19/2013,,,,,,,,,,,,,
27248,SO64014,36.27,8/11/2013,,,,,,,,,,,,,
12008,SO73413,49.48,12/19/2013,,,,,,,,,,,,,
12313,SO74717,43.98,1/15/2014,,,,,,,,,,,,,
16273,SO50176,2181.5625,10/26/2012,,,,,,,,,,,,,
14686,SO56130,59.98,4/13/2013,,,,,,,,,,,,,
24949,SO69593,32.6,10/29/2013,,,,,,,,,,,,,
18812,SO74250,115.95,12/31/2013,,,,,,,,,,,,,
15156,SO55058,124.99,3/26/2013,,,,,,,,,,,,,
16521,SO55452,1120.49,4/1/2013,,,,,,,,,,,,,
16900,SO64401,7.28,8/17/2013,,,,,,,,,,,,,
15632,SO68189,777.34,10/11/2013,,,,,,,,,,,,,
27571,SO51072,2071.4196,12/27/2012,,,,,,,,,,,,,
13193,SO61631,71.97,7/6/2013,,,,,,,,,,,,,
17955,SO70785,63.97,11/14/2013,,,,,,,,,,,,,
22881,SO71080,2419.06,11/18/2013,,,,,,,,,,,,,
22825,SO65838,78.96,9/6/2013,,,,,,,,,,,,,
11985,SO74410,39.99,1/5/2014,,,,,,,,,,,,,
16742,SO44041,3578.27,2/22/2011,,,,,,,,,,,,,
17741,SO54983,1773.95,3/25/2013,,,,,,,,,,,,,
12991,SO58776,1237.82,5/27/2013,,,,,,,,,,,,,
22418,SO63893,1732.26,8/9/2013,,,,,,,,,,,,,
15178,SO68327,2395.96,10/13/2013,,,,,,,,,,,,,
21398,SO71516,23.97,11/25/2013,,,,,,,,,,,,,
14976,SO59761,2439.99,6/9/2013,,,,,,,,,,,,,
22593,SO65019,553.97,8/26/2013,,,,,,,,,,,,,
17326,SO44279,3578.27,3/30/2011,,,,,,,,,,,,,
15397,SO52940,39.98,2/18/2013,,,,,,,,,,,,,
25691,SO53751,27.77,3/2/2013,,,,,,,,,,,,,
11921,SO66655,27.28,9/19/2013,,,,,,,,,,,,,
29008,SO44984,3578.27,6/23/2011,,,,,,,,,,,,,
15492,SO48844,782.99,7/6/2012,,,,,,,,,,,,,
12489,SO56413,38.98,4/18/2013,,,,,,,,,,,,,
24714,SO74870,67.97,1/20/2014,,,,,,,,,,,,,
18070,SO74955,4.99,1/23/2014,,,,,,,,,,,,,
24094,SO51952,39.98,1/29/2013,,,,,,,,,,,,,
12531,SO54637,21.98,3/18/2013,,,,,,,,,,,,,
14001,SO63850,106.96,8/8/2013,,,,,,,,,,,,,
21670,SO66178,147.77,9/11/2013,,,,,,,,,,,,,
16937,SO51480,1744.97,1/16/2013,,,,,,,,,,,,,
16902,SO58517,141.98,5/23/2013,,,,,,,,,,,,,
27461,SO61867,110.46,7/10/2013,,,,,,,,,,,,,
21203,SO65068,2452.34,8/27/2013,,,,,,,,,,,,,
14493,SO72380,54.96,12/5/2013,,,,,,,,,,,,,
18935,SO52089,69.99,2/1/2013,,,,,,,,,,,,,
24184,SO63875,1155.48,8/8/2013,,,,,,,,,,,,,
14432,SO66232,21.98,9/12/2013,,,,,,,,,,,,,
17304,SO66574,34.99,9/18/2013,,,,,,,,,,,,,
21161,SO66881,1174.48,9/22/2013,,,,,,,,,,,,,
26980,SO74179,23.78,12/29/2013,,,,,,,,,,,,,
27765,SO51557,742.35,1/20/2013,,,,,,,,,,,,,
20276,SO74391,128.97,1/5/2014,,,,,,,,,,,,,
23695,SO52342,150.93,2/6/2013,,,,,,,,,,,,,
12393,SO67181,74.48,9/27/2013,,,,,,,,,,,,,
14150,SO67585,2349.98,10/2/2013,,,,,,,,,,,,,
16334,SO51994,84.92,1/30/2013,,,,,,,,,,,,,
28267,SO53630,64.47,2/28/2013,,,,,,,,,,,,,
18266,SO63554,37.27,8/4/2013,,,,,,,,,,,,,
13758,SO64201,17.27,8/14/2013,,,,,,,,,,,,,
11711,SO65470,38.97,8/31/2013,,,,,,,,,,,,,
21622,SO66424,562.96,9/15/2013,,,,,,,,,,,,,
15318,SO72089,39.98,12/1/2013,,,,,,,,,,,,,
17165,SO52694,4.99,2/13/2013,,,,,,,,,,,,,
19952,SO53924,25.48,3/6/2013,,,,,,,,,,,,,
16205,SO66020,2316.97,9/9/2013,,,,,,,,,,,,,
19309,SO73250,1735.98,12/16/2013,,,,,,,,,,,,,
13624,SO73264,54.99,12/17/2013,,,,,,,,,,,,,
15083,SO45693,3578.27,9/15/2011,,,,,,,,,,,,,
18026,SO50339,2181.5625,10/29/2012,,,,,,,,,,,,,
15984,SO50923,782.99,12/12/2012,,,,,,,,,,,,,
28839,SO45035,3578.27,6/30/2011,,,,,,,,,,,,,
28323,SO52764,2384.07,2/14/2013,,,,,,,,,,,,,
11537,SO54968,2294.99,3/24/2013,,,,,,,,,,,,,
23752,SO55809,1164.47,4/6/2013,,,,,,,,,,,,,
15781,SO66050,2426.95,9/9/2013,,,,,,,,,,,,,
19947,SO45703,3578.27,9/16/2011,,,,,,,,,,,,,
11826,SO46002,3578.27,10/27/2011,,,,,,,,,,,,,
18047,SO46676,1000.4375,12/29/2011,,,,,,,,,,,,,
11300,SO61611,60.47,7/6/2013,,,,,,,,,,,,,
27206,SO50052,2071.4196,10/13/2012,,,,,,,,,,,,,
20857,SO66200,1120.49,9/11/2013,,,,,,,,,,,,,
16753,SO68718,2319.99,10/19/2013,,,,,,,,,,,,,
23037,SO74891,32.28,1/21/2014,,,,,,,,,,,,,
29048,SO44875,3578.27,6/10/2011,,,,,,,,,,,,,
11005,SO57361,2384.07,5/2/2013,,,,,,,,,,,,,
14316,SO59629,858.47,6/6/2013,,,,,,,,,,,,,
22410,SO60817,539.99,6/24/2013,,,,,,,,,,,,,
11769,SO65109,94.46,8/28/2013,,,,,,,,,,,,,
12612,SO65726,1268.84,9/4/2013,,,,,,,,,,,,,
11948,SO67841,32.27,10/6/2013,,,,,,,,,,,,,
18028,SO72008,819.48,11/30/2013,,,,,,,,,,,,,
14032,SO73338,2419.06,12/18/2013,,,,,,,,,,,,,
11101,SO44475,3399.99,4/29/2011,,,,,,,,,,,,,
17359,SO53894,39.98,3/5/2013,,,,,,,,,,,,,
14625,SO69604,7.28,10/29/2013,,,,,,,,,,,,,
22934,SO72826,1729.97,12/11/2013,,,,,,,,,,,,,
13982,SO54385,34.99,3/14/2013,,,,,,,,,,,,,
17122,SO55705,58.98,4/5/2013,,,,,,,,,,,,,
18642,SO58857,69.97,5/29/2013,,,,,,,,,,,,,
11799,SO59805,2342.92,6/9/2013,,,,,,,,,,,,,
15671,SO64822,24.27,8/23/2013,,,,,,,,,,,,,
22813,SO69282,119.96,10/27/2013,,,,,,,,,,,,,
19340,SO44463,699.0982,4/28/2011,,,,,,,,,,,,,
26599,SO52588,28.99,2/11/2013,,,,,,,,,,,,,
25274,SO67592,71.58,10/2/2013,,,,,,,,,,,,,
25589,SO73494,539.99,12/19/2013,,,,,,,,,,,,,
27225,SO66034,28.48,9/9/2013,,,,,,,,,,,,,
21276,SO68221,39.98,10/12/2013,,,,,,,,,,,,,
20322,SO73889,69.99,12/25/2013,,,,,,,,,,,,,
18250,SO51965,2479.94,1/30/2013,,,,,,,,,,,,,
15605,SO67149,24.99,9/27/2013,,,,,,,,,,,,,
15828,SO70680,122.29,11/13/2013,,,,,,,,,,,,,
11485,SO45684,3399.99,9/14/2011,,,,,,,,,,,,,
14227,SO53357,49.99,2/26/2013,,,,,,,,,,,,,
13047,SO64901,123.98,8/25/2013,,,,,,,,,,,,,
20102,SO66340,39.98,9/14/2013,,,,,,,,,,,,,
15263,SO75035,8.99,1/26/2014,,,,,,,,,,,,,
11635,SO52444,39.99,2/8/2013,,,,,,,,,,,,,
11223,SO54836,92.08,3/22/2013,,,,,,,,,,,,,
11628,SO55441,2297.28,3/31/2013,,,,,,,,,,,,,
22619,SO72864,819.48,12/12/2013,,,,,,,,,,,,,
20356,SO73133,78.98,12/15/2013,,,,,,,,,,,,,
13865,SO49171,2181.5625,7/31/2012,,,,,,,,,,,,,
15385,SO56204,7.28,4/14/2013,,,,,,,,,,,,,
11230,SO62246,11.94,7/16/2013,,,,,,,,,,,,,
29451,SO52440,25.48,2/8/2013,,,,,,,,,,,,,
25444,SO61438,1754.98,7/3/2013,,,,,,,,,,,,,
11845,SO68107,64.97,10/10/2013,,,,,,,,,,,,,
28176,SO45430,3578.27,8/13/2011,,,,,,,,,,,,,
22908,SO48528,2181.5625,6/10/2012,,,,,,,,,,,,,
28604,SO52284,7.95,2/5/2013,,,,,,,,,,,,,
27995,SO53733,4.99,3/2/2013,,,,,,,,,,,,,
13691,SO65097,2398.47,8/28/2013,,,,,,,,,,,,,
14891,SO68377,799.48,10/14/2013,,,,,,,,,,,,,
11185,SO71036,39.98,11/18/2013,,,,,,,,,,,,,
24494,SO52029,9.99,1/31/2013,,,,,,,,,,,,,
18687,SO52497,94.48,2/9/2013,,,,,,,,,,,,,
13838,SO66179,68.97,9/11/2013,,,,,,,,,,,,,
11798,SO45921,3578.27,10/15/2011,,,,,,,,,,,,,
11997,SO53133,1249.84,2/22/2013,,,,,,,,,,,,,
22508,SO70601,799.48,11/12/2013,,,,,,,,,,,,,
15789,SO71267,2436.97,11/21/2013,,,,,,,,,,,,,
26520,SO48241,2049.0982,5/24/2012,,,,,,,,,,,,,
24169,SO50076,2181.5625,10/15/2012,,,,,,,,,,,,,
21284,SO49244,2049.0982,8/6/2012,,,,,,,,,,,,,
14455,SO53739,23.97,3/2/2013,,,,,,,,,,,,,
26136,SO63951,39.98,8/10/2013,,,,,,,,,,,,,
17304,SO74149,27.28,12/29/2013,,,,,,,,,,,,,
13758,SO52261,42.28,2/4/2013,,,,,,,,,,,,,
12979,SO53046,180.98,2/20/2013,,,,,,,,,,,,,
12128,SO72272,1763.97,12/4/2013,,,,,,,,,,,,,
14833,SO44885,3578.27,6/11/2011,,,,,,,,,,,,,
11172,SO74581,89.96,1/11/2014,,,,,,,,,,,,,
25748,SO54311,539.99,3/12/2013,,,,,,,,,,,,,
19854,SO67543,554.97,10/1/2013,,,,,,,,,,,,,
17990,SO68101,596.96,10/10/2013,,,,,,,,,,,,,
21258,SO68387,1754.98,10/14/2013,,,,,,,,,,,,,
19341,SO48667,1000.4375,6/23/2012,,,,,,,,,,,,,
29081,SO62749,742.35,7/24/2013,,,,,,,,,,,,,
13586,SO73372,88.97,12/18/2013,,,,,,,,,,,,,
12465,SO65129,49.99,8/28/2013,,,,,,,,,,,,,
26165,SO69775,1174.48,10/31/2013,,,,,,,,,,,,,
18603,SO55676,1205.47,4/4/2013,,,,,,,,,,,,,
16695,SO65634,37.27,9/3/2013,,,,,,,,,,,,,
19596,SO45375,3578.27,8/5/2011,,,,,,,,,,,,,
11452,SO51450,2414.99,1/13/2013,,,,,,,,,,,,,
14328,SO66386,89.46,9/15/2013,,,,,,,,,,,,,
17276,SO52044,67.97,1/31/2013,,,,,,,,,,,,,
16405,SO52680,819.48,2/13/2013,,,,,,,,,,,,,
22560,SO56667,93.97,4/23/2013,,,,,,,,,,,,,
20828,SO60950,1155.48,6/26/2013,,,,,,,,,,,,,
15376,SO61765,42.28,7/8/2013,,,,,,,,,,,,,
20091,SO71272,562.96,11/21/2013,,,,,,,,,,,,,
15594,SO74754,31.27,1/17/2014,,,,,,,,,,,,,
20023,SO46206,3374.99,11/11/2011,,,,,,,,,,,,,
19792,SO58113,2478.34,5/16/2013,,,,,,,,,,,,,
17202,SO67144,2359.46,9/27/2013,,,,,,,,,,,,,
14747,SO67236,804.48,9/28/2013,,,,,,,,,,,,,
21845,SO55211,4.99,3/29/2013,,,,,,,,,,,,,
20718,SO47308,782.99,2/24/2012,,,,,,,,,,,,,
19169,SO51657,1170.48,1/25/2013,,,,,,,,,,,,,
24302,SO69068,1700.99,10/24/2013,,,,,,,,,,,,,
29168,SO45201,3578.27,7/21/2011,,,,,,,,,,,,,
25112,SO49956,1000.4375,10/4/2012,,,,,,,,,,,,,
28742,SO67476,2428.05,9/30/2013,,,,,,,,,,,,,
13828,SO69757,166.28,10/31/2013,,,,,,,,,,,,,
22099,SO57949,563.77,5/13/2013,,,,,,,,,,,,,
16532,SO66779,2478.34,9/21/2013,,,,,,,,,,,,,
14137,SO45007,3578.27,6/27/2011,,,,,,,,,,,,,
21024,SO52926,562.96,2/17/2013,,,,,,,,,,,,,
17280,SO55606,2511.32,4/3/2013,,,,,,,,,,,,,
18129,SO59529,96.46,6/5/2013,,,,,,,,,,,,,
12437,SO62380,2404.95,7/18/2013,,,,,,,,,,,,,
21402,SO66489,2443.35,9/16/2013,,,,,,,,,,,,,
26640,SO44466,699.0982,4/28/2011,,,,,,,,,,,,,
11296,SO45603,3578.27,9/1/2011,,,,,,,,,,,,,
24314,SO54545,57.09,3/17/2013,,,,,,,,,,,,,
11331,SO57323,34.89,5/2/2013,,,,,,,,,,,,,
28405,SO63814,1155.48,8/7/2013,,,,,,,,,,,,,
18711,SO66518,10.24,9/17/2013,,,,,,,,,,,,,
12964,SO70897,4.99,11/16/2013,,,,,,,,,,,,,
18150,SO53105,76.97,2/21/2013,,,,,,,,,,,,,
13933,SO53375,56.97,2/26/2013,,,,,,,,,,,,,
14724,SO58321,64.26,5/20/2013,,,,,,,,,,,,,
29321,SO58593,49.97,5/25/2013,,,,,,,,,,,,,
21273,SO62553,14.98,7/21/2013,,,,,,,,,,,,,
12880,SO65466,33.98,8/31/2013,,,,,,,,,,,,,
21643,SO71548,1170.48,11/25/2013,,,,,,,,,,,,,
17046,SO44036,3578.27,2/21/2011,,,,,,,,,,,,,
26389,SO56885,36.27,4/27/2013,,,,,,,,,,,,,
17180,SO70483,68.97,11/10/2013,,,,,,,,,,,,,
21563,SO53671,39.99,3/1/2013,,,,,,,,,,,,,
25006,SO61123,29.98,6/29/2013,,,,,,,,,,,,,
18717,SO64386,2.29,8/17/2013,,,,,,,,,,,,,
16616,SO72415,2337.27,12/5/2013,,,,,,,,,,,,,
14181,SO45483,3578.27,8/24/2011,,,,,,,,,,,,,
11488,SO46010,3374.99,10/28/2011,,,,,,,,,,,,,
11505,SO56830,74.98,4/26/2013,,,,,,,,,,,,,
22427,SO65327,1700.99,8/29/2013,,,,,,,,,,,,,
12045,SO69866,8.99,11/2/2013,,,,,,,,,,,,,
15734,SO71756,2354.99,11/28/2013,,,,,,,,,,,,,
11566,SO74463,36.27,1/7/2014,,,,,,,,,,,,,
27212,SO50036,2071.4196,10/12/2012,,,,,,,,,,,,,
12806,SO50541,2049.0982,11/18/2012,,,,,,,,,,,,,
14060,SO54325,49.99,3/13/2013,,,,,,,,,,,,,
13265,SO70161,539.99,11/5/2013,,,,,,,,,,,,,
14265,SO73611,35,12/21/2013,,,,,,,,,,,,,
20448,SO46267,3578.27,11/19/2011,,,,,,,,,,,,,
15760,SO54883,3.99,3/23/2013,,,,,,,,,,,,,
21201,SO64283,2478.34,8/15/2013,,,,,,,,,,,,,
18578,SO72767,2351.96,12/10/2013,,,,,,,,,,,,,
16297,SO69086,2413.06,10/24/2013,,,,,,,,,,,,,
16188,SO74458,56.97,1/7/2014,,,,,,,,,,,,,
25466,SO60085,4.99,6/13/2013,,,,,,,,,,,,,
26221,SO66004,2419.06,9/8/2013,,,,,,,,,,,,,
18352,SO70428,2334.98,11/9/2013,,,,,,,,,,,,,
25817,SO75032,7.28,1/26/2014,,,,,,,,,,,,,
29044,SO59466,742.35,6/4/2013,,,,,,,,,,,,,
29060,SO44961,3578.27,6/20/2011,,,,,,,,,,,,,
11987,SO60331,165.28,6/17/2013,,,,,,,,,,,,,
26491,SO64777,2420.34,8/22/2013,,,,,,,,,,,,,
18370,SO68392,1700.99,10/14/2013,,,,,,,,,,,,,
13975,SO73393,2297.28,12/18/2013,,,,,,,,,,,,,
29055,SO59206,765.32,5/31/2013,,,,,,,,,,,,,
17956,SO43796,699.0982,1/20/2011,,,,,,,,,,,,,
19069,SO46783,782.99,1/10/2012,,,,,,,,,,,,,
24162,SO63734,561.48,8/6/2013,,,,,,,,,,,,,
17870,SO65621,1700.99,9/2/2013,,,,,,,,,,,,,
25362,SO68794,751.34,10/20/2013,,,,,,,,,,,,,
15620,SO72521,2381.45,12/7/2013,,,,,,,,,,,,,
14246,SO53746,71.97,3/2/2013,,,,,,,,,,,,,
14584,SO62381,2340.94,7/18/2013,,,,,,,,,,,,,
27488,SO73163,539.99,12/15/2013,,,,,,,,,,,,,
19162,SO57226,563.96,4/30/2013,,,,,,,,,,,,,
14605,SO61013,2316.97,6/27/2013,,,,,,,,,,,,,
23952,SO65481,38.98,8/31/2013,,,,,,,,,,,,,
26152,SO70298,1155.48,11/7/2013,,,,,,,,,,,,,
21299,SO53792,78.48,3/3/2013,,,,,,,,,,,,,
15067,SO65512,621.96,9/1/2013,,,,,,,,,,,,,
15078,SO45365,3578.27,8/4/2011,,,,,,,,,,,,,
15267,SO50574,2049.0982,11/20/2012,,,,,,,,,,,,,
22940,SO51311,1763.97,1/5/2013,,,,,,,,,,,,,
17753,SO48840,2443.35,7/6/2012,,,,,,,,,,,,,
13703,SO57571,74.98,5/6/2013,,,,,,,,,,,,,
14448,SO62666,2369.97,7/23/2013,,,,,,,,,,,,,
15207,SO69295,2374.98,10/27/2013,,,,,,,,,,,,,
13110,SO72418,2319.99,12/5/2013,,,,,,,,,,,,,
11617,SO45656,3578.27,9/10/2011,,,,,,,,,,,,,
12216,SO47635,2071.4196,3/25/2012,,,,,,,,,,,,,
